user_id,name,age,country,email,gender,product,category,amount,payment_method,device,transaction_time,is_fraud
db7f3bec-15e7-434c-bccc-5b515aa37f42,Pedro Gallardo,56,Spain,pedro.gallardo@example.com,male,Mens Cotton Jacket,men's clothing,54.9,Unknown,iPhone 13,2025-08-11 23:08:36,1
5f130c81-afdb-4c61-b1fb-8ba9d69e8368,Russel Pereira,46,Brazil,russel.pereira@example.com,male,Solid Gold Petite Micropave ,jewelery,156.85,UPI,Android Samsung,2025-07-23 08:23:36,0
52c53958-67e4-4088-9cf2-c0e7da803ca1,Hanna Armstrong,78,Ireland,hanna.armstrong@example.com,female,Mens Cotton Jacket,men's clothing,52.87,UPI,iPhone 13,2025-07-25 22:14:36,0
12644049-9ceb-421a-969c-890698550e9b,Zenon Buck,42,Germany,zenon.buck@example.com,male,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,742.29,Netbanking,Unknown,2025-08-08 03:35:36,1
46f361ac-0b47-44e6-be8b-5a49f31f7633,Viivi Koivisto,70,Finland,viivi.koivisto@example.com,female,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,93.6,Debit Card,iPhone 13,2025-07-17 11:44:36,0
eff08300-37e1-4558-b7bc-0c59070ad861,Desirée Hoogenkamp,46,Netherlands,desiree.hoogenkamp@example.com,female,Mens Cotton Jacket,men's clothing,74.71,UPI,iPhone 13,2025-07-23 17:14:36,0
76484f0a-af64-49c0-9c20-2261187e6d7f,Silas Olsen,40,Denmark,silas.olsen@example.com,male,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,12.68,Debit Card,Unknown,2025-07-18 02:46:36,1
5fc109bd-4d6a-4ea1-a386-535cae696cf1,Alejandra Echeverría,61,Mexico,alejandra.echeverria@example.com,female,White Gold Plated Princess,jewelery,12.98,UPI,Windows PC,2025-07-16 00:33:36,0
57ba20d7-6bf0-4397-8127-f89fed9c8799,Djoko Srećković,74,Serbia,djoko.sreckovic@example.com,male,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,59.77,UPI,Unknown,2025-07-18 23:51:36,1
7e41fe38-51a0-4134-b60b-696cb0c22aac,Tammy Wijngaarden,44,Netherlands,tammy.wijngaarden@example.com,female,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,145.38,Netbanking,Windows PC,2025-08-12 17:08:36,0
073c5c5f-e8e3-4fb2-bfc1-cc166a857c4a,Clifford Mills,45,United Kingdom,clifford.mills@example.com,male,Mens Casual Slim Fit,men's clothing,17.7,Unknown,Android Samsung,2025-07-18 00:41:36,1
91b2c954-a2af-431f-85c5-df90a8e755b3,Enoque Lima,35,Brazil,enoque.lima@example.com,male,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1177.88,UPI,Unknown,2025-07-31 14:45:36,1
967f5dec-9efe-4e43-8c3e-880f472a7fc4,Parth Prajapati,40,India,parth.prajapati@example.com,male,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,68.98,Netbanking,Unknown,2025-08-13 00:59:36,1
550aa46e-cc64-4e43-8ff9-4af616960b66,Harvey Kluft,43,Netherlands,harvey.kluft@example.com,male,Opna Women's Short Sleeve Moisture,women's clothing,11.85,UPI,Windows PC,2025-08-12 00:33:36,0
24866250-3012-4989-b60b-37a6b6a4c32a,Lewis Lee,75,United States,lewis.lee@example.com,male,Mens Casual Slim Fit,men's clothing,18.22,Unknown,iPhone 13,2025-07-25 00:34:36,1
e7e04649-db91-4fb3-8a9f-cc81279c8525,Svitlogor Krivko,31,Ukraine,svitlogor.krivko@example.com,male,Solid Gold Petite Micropave ,jewelery,187.14,Debit Card,Windows PC,2025-08-09 15:57:36,0
402a2bce-fed0-443a-a747-2f92d47d83a6,Kacper Bjerkvik,57,Norway,kacper.bjerkvik@example.com,male,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1389.81,Netbanking,Unknown,2025-07-27 12:40:36,1
49486dd7-a5dd-4b5a-b1d6-1c4dfbd39303,علی کریمی,51,Iran,aaly.khrymy@example.com,male,White Gold Plated Princess,jewelery,9.06,UPI,iPhone 13,2025-08-11 02:17:36,0
5f130c81-afdb-4c61-b1fb-8ba9d69e8368,Russel Pereira,46,Brazil,russel.pereira@example.com,male,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,142.71,Credit Card,Android Samsung,2025-08-10 08:00:36,0
ef7ffe06-668b-4e14-aacf-23ec3d55fdd5,Adiles Freitas,68,Brazil,adiles.freitas@example.com,female,Solid Gold Petite Micropave ,jewelery,165.38,Unknown,Android Samsung,2025-07-18 12:40:36,1
57ba20d7-6bf0-4397-8127-f89fed9c8799,Djoko Srećković,74,Serbia,djoko.sreckovic@example.com,male,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,152.93,Credit Card,Macbook,2025-07-22 12:45:36,0
d33db764-4b3d-40ad-921f-b59617bef17c,Ceylan Düşenkalkar,31,Turkey,ceylan.dusenkalkar@example.com,female,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,131.16,Debit Card,Windows PC,2025-07-20 09:24:36,0
402a2bce-fed0-443a-a747-2f92d47d83a6,Kacper Bjerkvik,57,Norway,kacper.bjerkvik@example.com,male,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,112.32,UPI,Macbook,2025-07-25 23:02:36,0
7e2e0b14-b19c-427a-943c-7ce16c0fea75,Misha Beukers,53,Netherlands,misha.beukers@example.com,male,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,68.13,Netbanking,Unknown,2025-07-19 08:30:36,1
57ba20d7-6bf0-4397-8127-f89fed9c8799,Djoko Srećković,74,Serbia,djoko.sreckovic@example.com,male,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,104.84,Unknown,Windows PC,2025-07-22 17:58:36,1
7e2e0b14-b19c-427a-943c-7ce16c0fea75,Misha Beukers,53,Netherlands,misha.beukers@example.com,male,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1479.85,Netbanking,Android Samsung,2025-08-10 07:05:36,1
e3eeaac1-c911-40af-bb0f-0a98fe20fe04,Luke Davies,48,New Zealand,luke.davies@example.com,male,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,39.66,UPI,iPhone 13,2025-08-12 00:50:36,0
70d90acf-6ee1-4306-ab33-41bc5384a2d3,Hannah Pelletier,66,Canada,hannah.pelletier@example.com,female,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,14.86,UPI,iPhone 13,2025-08-03 04:45:36,0
49486dd7-a5dd-4b5a-b1d6-1c4dfbd39303,علی کریمی,51,Iran,aaly.khrymy@example.com,male,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,74.01,Credit Card,Macbook,2025-07-17 08:14:36,0
0a141817-7170-4f88-ba78-b49bae7b62e9,Freya Evans,59,New Zealand,freya.evans@example.com,female,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,109.52,Credit Card,Macbook,2025-07-31 10:34:36,0
5dd791d7-4612-4242-b91d-69c58fa92480,Valerie Reid,48,United States,valerie.reid@example.com,female,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,126.29,Netbanking,Windows PC,2025-08-05 07:18:36,0
5fc109bd-4d6a-4ea1-a386-535cae696cf1,Alejandra Echeverría,61,Mexico,alejandra.echeverria@example.com,female,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,127.23,Netbanking,Unknown,2025-08-08 20:21:36,1
6fb19d99-9875-4bc5-b624-8733fe0d22af,Susanna Lüdecke,80,Germany,susanna.ludecke@example.com,female,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,851.72,Debit Card,Macbook,2025-08-08 09:52:36,1
7e2e0b14-b19c-427a-943c-7ce16c0fea75,Misha Beukers,53,Netherlands,misha.beukers@example.com,male,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,98.15,Credit Card,Macbook,2025-07-31 13:32:36,0
d6af3757-b02f-49a9-8b6c-7f79221a2d6d,Alex Renard,80,France,alex.renard@example.com,male,Opna Women's Short Sleeve Moisture,women's clothing,10.8,Debit Card,Macbook,2025-07-30 17:30:36,0
46f361ac-0b47-44e6-be8b-5a49f31f7633,Viivi Koivisto,70,Finland,viivi.koivisto@example.com,female,Mens Cotton Jacket,men's clothing,57.14,Debit Card,iPhone 13,2025-08-14 05:48:36,0
6d73bf78-95a8-4976-8be5-8d4e58b7ece2,Rufino Pineda,80,Mexico,rufino.pineda@example.com,male,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,162.95,Netbanking,Windows PC,2025-07-30 18:14:36,0
8cc70a82-ed9e-4f9a-93c3-5eea1131068d,Ben Skarstad,38,Norway,ben.skarstad@example.com,male,Mens Casual Slim Fit,men's clothing,22.97,Unknown,Macbook,2025-07-18 22:00:36,1
7e41fe38-51a0-4134-b60b-696cb0c22aac,Tammy Wijngaarden,44,Netherlands,tammy.wijngaarden@example.com,female,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,160.37,Debit Card,Macbook,2025-08-13 13:15:36,0
173340bd-7c4f-462c-8c91-1c8251521690,Supritha Dalvi,68,India,supritha.dalvi@example.com,female,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,14.19,UPI,iPhone 13,2025-07-22 01:37:36,0
7b69ede2-273f-4a3b-81b0-60c621fad92e,Licínio Rodrigues,67,Brazil,licinio.rodrigues@example.com,male,White Gold Plated Princess,jewelery,14.69,UPI,Unknown,2025-07-20 12:43:36,1
732c6270-4dd3-4d14-817c-814ba355729f,Jerome Flores,31,United Kingdom,jerome.flores@example.com,male,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,10.71,Debit Card,Windows PC,2025-08-05 08:05:36,0
02138c28-94a9-4c23-bad0-95d0b33b8468,Rubina Kamping,44,Netherlands,rubina.kamping@example.com,female,Mens Casual Slim Fit,men's clothing,22.18,UPI,iPhone 13,2025-08-08 21:36:36,0
173340bd-7c4f-462c-8c91-1c8251521690,Supritha Dalvi,68,India,supritha.dalvi@example.com,female,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1143.46,UPI,Windows PC,2025-08-12 10:59:36,1
173340bd-7c4f-462c-8c91-1c8251521690,Supritha Dalvi,68,India,supritha.dalvi@example.com,female,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,10.32,UPI,Android Samsung,2025-07-16 06:05:36,0
6048a5fe-6424-4079-b7d5-101d81466305,Rose-Marie Menard,57,Switzerland,rose-marie.menard@example.com,female,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,50.36,UPI,iPhone 13,2025-08-03 16:05:36,0
604b372e-0de6-4acf-8f5b-720d12b2315c,Lærke Mortensen,59,Denmark,laerke.mortensen@example.com,female,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,56.17,Credit Card,Windows PC,2025-08-04 05:15:36,0
91a0ed29-e78d-4cdf-a65e-59c98e6f112a,Yudit Lavreckiy,63,Ukraine,yudit.lavreckiy@example.com,female,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,58.59,Credit Card,Windows PC,2025-08-04 00:16:36,0
5e177f86-0af6-4168-a92c-8daca1598728,Olga Kuzmanović,46,Serbia,olga.kuzmanovic@example.com,female,Mens Casual Slim Fit,men's clothing,16.45,Unknown,Unknown,2025-07-18 16:41:36,1
d33db764-4b3d-40ad-921f-b59617bef17c,Ceylan Düşenkalkar,31,Turkey,ceylan.dusenkalkar@example.com,female,Solid Gold Petite Micropave ,jewelery,167.06,UPI,Android Samsung,2025-07-31 04:04:36,0
39c4f83a-2cce-49e7-9ca3-1e8d9ae5b0c3,Jenny Sanchez,69,Switzerland,jenny.sanchez@example.com,female,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,146.53,Credit Card,Unknown,2025-08-10 05:11:36,1
1e1304d8-d337-4a00-9a1e-12bbb64e0dcd,Mohammed Heiberg,67,Norway,mohammed.heiberg@example.com,male,Mens Casual Slim Fit,men's clothing,21.76,Netbanking,Macbook,2025-08-08 18:32:36,0
4018ac90-e7c6-462a-8127-014d1716102c,Niilo Niskanen,76,Finland,niilo.niskanen@example.com,male,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,156.33,Netbanking,Macbook,2025-07-27 00:49:36,0
83fe8e80-f131-49fa-bf8e-9fa733ef775b,Tyler Wilson,53,New Zealand,tyler.wilson@example.com,male,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,52.59,Unknown,iPhone 13,2025-08-07 14:45:36,1
588302ba-b7ab-48ef-8e3f-e7992e9ee44e,Wera Kowalewski,31,Germany,wera.kowalewski@example.com,female,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,28.95,UPI,Windows PC,2025-08-14 17:13:36,0
1e1304d8-d337-4a00-9a1e-12bbb64e0dcd,Mohammed Heiberg,67,Norway,mohammed.heiberg@example.com,male,Opna Women's Short Sleeve Moisture,women's clothing,8.37,UPI,Unknown,2025-08-06 13:40:36,1
83b0881b-4b63-42ae-b7bf-2e5fa4275a18,Ljuba Simić,55,Serbia,ljuba.simic@example.com,male,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,15.0,Netbanking,Windows PC,2025-08-05 07:08:36,0
5f130c81-afdb-4c61-b1fb-8ba9d69e8368,Russel Pereira,46,Brazil,russel.pereira@example.com,male,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,120.84,Unknown,Windows PC,2025-07-16 10:19:36,1
eff08300-37e1-4558-b7bc-0c59070ad861,Desirée Hoogenkamp,46,Netherlands,desiree.hoogenkamp@example.com,female,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,13.69,Debit Card,Windows PC,2025-08-07 17:47:36,0
e4db5040-c8f3-420e-a8a3-d44a79200a54,Olja RatkovićRistić,44,Serbia,olja.ratkovicristic@example.com,female,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,160.06,Netbanking,Unknown,2025-08-10 12:55:36,1
6fb19d99-9875-4bc5-b624-8733fe0d22af,Susanna Lüdecke,80,Germany,susanna.ludecke@example.com,female,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,98.3,Netbanking,Unknown,2025-08-06 10:18:36,1
46f361ac-0b47-44e6-be8b-5a49f31f7633,Viivi Koivisto,70,Finland,viivi.koivisto@example.com,female,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,153.47,Unknown,iPhone 13,2025-08-03 13:59:36,1
d33db764-4b3d-40ad-921f-b59617bef17c,Ceylan Düşenkalkar,31,Turkey,ceylan.dusenkalkar@example.com,female,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,12.79,Credit Card,iPhone 13,2025-08-12 14:24:36,0
e4561dbd-e394-41c5-bff7-cf1927f44e6d,Louison Giraud,38,France,louison.giraud@example.com,male,Solid Gold Petite Micropave ,jewelery,164.25,Credit Card,Macbook,2025-07-26 14:48:36,0
88cd91d5-361c-4fdc-9d95-cc69f18171f5,Vorotislav Chayka Roman,58,Ukraine,vorotislav.chaykaroman@example.com,male,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,580.23,Credit Card,Macbook,2025-07-19 03:20:36,1
91a0ed29-e78d-4cdf-a65e-59c98e6f112a,Yudit Lavreckiy,63,Ukraine,yudit.lavreckiy@example.com,female,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,136.62,Debit Card,Windows PC,2025-07-19 10:03:36,0
466ecfc5-be0b-452b-81ae-0d960f9f30fc,Simon Pedersen,78,Denmark,simon.pedersen@example.com,male,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,117.32,Unknown,Unknown,2025-08-06 16:39:36,1
82f5a243-94dd-492d-819c-3bd1238e812b,Nikolaj Petersen,30,Denmark,nikolaj.petersen@example.com,male,White Gold Plated Princess,jewelery,14.26,Debit Card,iPhone 13,2025-07-26 11:08:36,0
47174b7d-4867-44e0-b0c8-1e13bd26f009,Edgar Reid,75,United Kingdom,edgar.reid@example.com,male,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1327.42,Credit Card,Macbook,2025-07-30 03:03:36,1
39c4f83a-2cce-49e7-9ca3-1e8d9ae5b0c3,Jenny Sanchez,69,Switzerland,jenny.sanchez@example.com,female,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,10.25,Debit Card,Android Samsung,2025-07-20 19:19:36,0
acea8441-4370-4c07-878f-f08657d20b77,Clifford Patterson,46,United States,clifford.patterson@example.com,male,Opna Women's Short Sleeve Moisture,women's clothing,9.05,Credit Card,Android Samsung,2025-08-01 11:21:36,0
073c5c5f-e8e3-4fb2-bfc1-cc166a857c4a,Clifford Mills,45,United Kingdom,clifford.mills@example.com,male,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,922.9,Unknown,Android Samsung,2025-07-20 00:10:36,1
4018ac90-e7c6-462a-8127-014d1716102c,Niilo Niskanen,76,Finland,niilo.niskanen@example.com,male,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,631.05,Debit Card,Android Samsung,2025-07-24 10:04:36,1
550aa46e-cc64-4e43-8ff9-4af616960b66,Harvey Kluft,43,Netherlands,harvey.kluft@example.com,male,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,60.67,Netbanking,Windows PC,2025-07-27 08:14:36,0
50c496a8-e413-4ba7-ac57-048636c5428a,Shreya Pai,70,India,shreya.pai@example.com,female,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,11.42,Debit Card,Unknown,2025-08-06 01:02:36,1
91a0ed29-e78d-4cdf-a65e-59c98e6f112a,Yudit Lavreckiy,63,Ukraine,yudit.lavreckiy@example.com,female,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,12.2,Unknown,iPhone 13,2025-08-14 18:40:36,1
52c53958-67e4-4088-9cf2-c0e7da803ca1,Hanna Armstrong,78,Ireland,hanna.armstrong@example.com,female,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,156.21,UPI,iPhone 13,2025-08-05 15:51:36,0
ee4b2d1f-2eee-457a-b2fe-12116a1c23e7,Krin Matthews,73,Australia,krin.matthews@example.com,female,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,970.97,Credit Card,iPhone 13,2025-08-09 01:27:36,1
3746ae46-68d5-417a-af20-2cb4817c7099,Antonio Guerrero,46,Spain,antonio.guerrero@example.com,male,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,32.18,Credit Card,Android Samsung,2025-07-26 22:58:36,0
173340bd-7c4f-462c-8c91-1c8251521690,Supritha Dalvi,68,India,supritha.dalvi@example.com,female,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,125.4,Debit Card,Windows PC,2025-07-20 09:55:36,0
79e644d1-afcc-4b1d-b614-a5504431f32e,Lyubozar Fedechko,44,Ukraine,lyubozar.fedechko@example.com,male,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,154.94,Debit Card,Windows PC,2025-07-30 08:51:36,0
43215082-b2fa-41fb-ab19-0f0b023400ff,Camille Barnaby,77,Canada,camille.barnaby@example.com,female,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,161.28,Debit Card,Android Samsung,2025-07-31 15:17:36,0
c3dcc94d-93bb-436b-9776-218e2f72d7fb,Molly Roberts,32,New Zealand,molly.roberts@example.com,female,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,79.02,UPI,Windows PC,2025-07-21 16:52:36,0
60b1885a-5f3c-469e-8a07-1f7b9cbe5e6b,Alfred Rodriquez,46,Australia,alfred.rodriquez@example.com,male,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,146.07,Unknown,Macbook,2025-07-28 10:06:36,1
e3eeaac1-c911-40af-bb0f-0a98fe20fe04,Luke Davies,48,New Zealand,luke.davies@example.com,male,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,13.68,Unknown,Android Samsung,2025-07-16 22:35:36,1
aa56ad14-c915-41e5-a4e9-a12a7a3e813f,Sergio Villagómez,71,Mexico,sergio.villagomez@example.com,male,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,126.46,UPI,iPhone 13,2025-08-02 15:38:36,0
e4561dbd-e394-41c5-bff7-cf1927f44e6d,Louison Giraud,38,France,louison.giraud@example.com,male,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,27.52,Credit Card,Unknown,2025-07-24 21:50:36,1
4018ac90-e7c6-462a-8127-014d1716102c,Niilo Niskanen,76,Finland,niilo.niskanen@example.com,male,Mens Casual Slim Fit,men's clothing,18.48,UPI,iPhone 13,2025-07-31 19:24:36,0
46f361ac-0b47-44e6-be8b-5a49f31f7633,Viivi Koivisto,70,Finland,viivi.koivisto@example.com,female,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,32.52,Unknown,Windows PC,2025-07-29 16:21:36,1
967f5dec-9efe-4e43-8c3e-880f472a7fc4,Parth Prajapati,40,India,parth.prajapati@example.com,male,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,102.4,Debit Card,iPhone 13,2025-07-21 16:10:36,0
a15f62ae-dfce-46a7-913e-4ad81b9d7faa,Reinaldo Fogaça,74,Brazil,reinaldo.fogaca@example.com,male,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,81.03,Debit Card,Unknown,2025-08-01 09:23:36,1
d6af3757-b02f-49a9-8b6c-7f79221a2d6d,Alex Renard,80,France,alex.renard@example.com,male,Opna Women's Short Sleeve Moisture,women's clothing,8.05,Debit Card,iPhone 13,2025-07-20 02:51:36,0
5dd791d7-4612-4242-b91d-69c58fa92480,Valerie Reid,48,United States,valerie.reid@example.com,female,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,156.82,Netbanking,Macbook,2025-07-21 17:11:36,0
0a141817-7170-4f88-ba78-b49bae7b62e9,Freya Evans,59,New Zealand,freya.evans@example.com,female,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,940.88,Debit Card,Android Samsung,2025-07-16 07:18:36,1
466ecfc5-be0b-452b-81ae-0d960f9f30fc,Simon Pedersen,78,Denmark,simon.pedersen@example.com,male,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,88.24,UPI,iPhone 13,2025-08-14 03:20:36,0
5dd791d7-4612-4242-b91d-69c58fa92480,Valerie Reid,48,United States,valerie.reid@example.com,female,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,727.32,Debit Card,Android Samsung,2025-08-11 02:12:36,1
d623b6d4-3155-43b8-8661-55c1a6ebac65,Elena Campos,48,Spain,elena.campos@example.com,female,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,17.81,Unknown,Android Samsung,2025-07-27 00:58:36,1
5584d875-cbbf-47b8-8fb3-2a41ddb6c082,Silvia Narváez,39,Mexico,silvia.narvaez@example.com,female,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,47.81,Unknown,Macbook,2025-08-01 06:46:36,1
b151b6e6-0736-47c1-8eca-3b859640df48,Abitha Banerjee,64,India,abitha.banerjee@example.com,female,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,36.31,Netbanking,Windows PC,2025-07-16 14:21:36,0
4018ac90-e7c6-462a-8127-014d1716102c,Niilo Niskanen,76,Finland,niilo.niskanen@example.com,male,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,135.03,Netbanking,iPhone 13,2025-07-19 23:49:36,0
561551e2-70ba-419f-9090-240d0ab58f55,William Larsen,64,Denmark,william.larsen@example.com,male,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,157.28,Netbanking,iPhone 13,2025-07-18 21:51:36,0
e4db5040-c8f3-420e-a8a3-d44a79200a54,Olja RatkovićRistić,44,Serbia,olja.ratkovicristic@example.com,female,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,18.1,Unknown,Unknown,2025-07-20 02:45:36,1
c38b61bd-f662-403c-ba34-29ee5de9f13e,مهدي سالاری,47,Iran,mhdy.slry@example.com,male,Mens Casual Slim Fit,men's clothing,23.64,UPI,Windows PC,2025-07-28 08:52:36,0
d6af3757-b02f-49a9-8b6c-7f79221a2d6d,Alex Renard,80,France,alex.renard@example.com,male,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,58.34,Debit Card,Android Samsung,2025-07-30 03:13:36,0
073c5c5f-e8e3-4fb2-bfc1-cc166a857c4a,Clifford Mills,45,United Kingdom,clifford.mills@example.com,male,Opna Women's Short Sleeve Moisture,women's clothing,11.59,Unknown,iPhone 13,2025-07-31 11:55:36,1
588302ba-b7ab-48ef-8e3f-e7992e9ee44e,Wera Kowalewski,31,Germany,wera.kowalewski@example.com,female,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,39.38,UPI,iPhone 13,2025-07-30 13:42:36,0
ccbbb560-f946-464c-801e-d8644a65570f,Sagar Gatty,29,India,sagar.gatty@example.com,male,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,915.23,Debit Card,Unknown,2025-07-23 05:04:36,1
967f5dec-9efe-4e43-8c3e-880f472a7fc4,Parth Prajapati,40,India,parth.prajapati@example.com,male,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,104.01,Debit Card,Unknown,2025-07-27 05:00:36,1
cd30ca58-2c46-4d5c-ba59-3f0aec08b3f3,Jessica Morrison,34,United States,jessica.morrison@example.com,female,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,10.9,UPI,Macbook,2025-08-02 06:19:36,0
57ba20d7-6bf0-4397-8127-f89fed9c8799,Djoko Srećković,74,Serbia,djoko.sreckovic@example.com,male,Mens Cotton Jacket,men's clothing,80.62,Unknown,Macbook,2025-07-23 21:12:36,1
7e41fe38-51a0-4134-b60b-696cb0c22aac,Tammy Wijngaarden,44,Netherlands,tammy.wijngaarden@example.com,female,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,22.8,Debit Card,Macbook,2025-07-19 13:35:36,0
24ecefbd-9e36-43f5-980b-2f4416aa751b,Lucille Lane,31,Australia,lucille.lane@example.com,female,White Gold Plated Princess,jewelery,11.8,Unknown,Android Samsung,2025-08-05 08:50:36,1
eff08300-37e1-4558-b7bc-0c59070ad861,Desirée Hoogenkamp,46,Netherlands,desiree.hoogenkamp@example.com,female,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,13.81,Netbanking,Android Samsung,2025-07-29 15:31:36,0
